ID,Species Name
10178,Sphagemacrurus hirundo
16826,Sphagemacrurus pumiliceps
27133,Sphagemacrurus richardi
50097,Sphoeroides andersonianus
12916,Sphoeroides angusticeps
4293,Sphoeroides annulatus
4294,Sphoeroides dorsalis
61200,Sphoeroides georgemilleri
5423,Sphoeroides greeleyi
8227,Sphoeroides kendalli
27212,Sphoeroides lispus
4295,Sphoeroides lobatus
1181,Sphoeroides maculatus
13810,Sphoeroides marmoratus
1240,Sphoeroides nephelus
61199,Sphoeroides nitidus
4296,Sphoeroides pachygaster
4297,Sphoeroides parvus
27213,Sphoeroides rosenblatti
14173,Sphoeroides sechurae
1241,Sphoeroides spengleri
1242,Sphoeroides testudineus
14178,Sphoeroides trichocephalus
57943,Sphoeroides tyleri
57942,Sphoeroides yergeri
5733,Sphyraena acutipinnis
5030,Sphyraena afra
68665,Sphyraena arabiansis
3678,Sphyraena argentea
1235,Sphyraena barracuda
3679,Sphyraena borealis
16905,Sphyraena chrysotaenia
6405,Sphyraena ensis
7937,Sphyraena flavicauda
5734,Sphyraena forsteri
1236,Sphyraena guachancho
6649,Sphyraena helleri
62382,Sphyraena iburiensis
8335,Sphyraena idiastes
65628,Sphyraena intermedia
13002,Sphyraena japonica
4827,Sphyraena jello
12007,Sphyraena lucasana
5736,Sphyraena novaehollandiae
4493,Sphyraena obtusata
1237,Sphyraena picudilla
13001,Sphyraena pinguis
7938,Sphyraena putnamae
7939,Sphyraena qenie
1765,Sphyraena sphyraena
69339,Sphyraena stellata
50139,Sphyraena tome
10202,Sphyraena viridensis
12557,Sphyraena waitii
15031,Sphyraenops bairdianus
909,Sphyrna corona
911,Sphyrna couardi
67093,Sphyrna gilberti
912,Sphyrna lewini
913,Sphyrna media
914,Sphyrna mokarran
915,Sphyrna tiburo
55029,Sphyrna tudes
917,Sphyrna zygaena
5105,Spicara alta
26059,Spicara australis
26061,Spicara axillaris
69459,Spicara flexuosum
4887,Spicara maena
60567,Spicara martinicus
5079,Spicara melanurus
13758,Spicara nigricauda
1766,Spicara smaris
58892,Spicomacrurus adelscotti
66197,Spicomacrurus dictyogadus
23181,Spicomacrurus kuronumai
66198,Spicomacrurus mccoskeri
1355,Spinachia spinachia
62833,Spinibarbus babeensis
67419,Spinibarbus brevicephalus
17293,Spinibarbus caldwelli
14441,Spinibarbus denticulatus
67455,Spinibarbus hollandi
65781,Spinibarbus maensis
62834,Spinibarbus nammauensis
62835,Spinibarbus ovalius
62460,Spinibarbus sinensis
67420,Spinibarbus vittatus
52873,Spinicapitichthys spiniceps
15440,Spinilophus armatus
62981,Spiniphryne duhameli
16967,Spiniphryne gladisfenae
66259,Spinipterus acsi
24086,Spiniraja whitleyi
54545,Spintherobolus ankoseion
53365,Spintherobolus broccae
54546,Spintherobolus leptoura
52682,Spintherobolus papilliferus
6557,Spirinchus lanceolatus
2697,Spirinchus starksi
2698,Spirinchus thaleichthys
1356,Spondyliosoma cantharus
5536,Spondyliosoma emarginatum
4965,Spottobrotula amaculata
56381,Spottobrotula mahodadi
69112,Spottobrotula mossambica
69113,Spottobrotula persica
1457,Spratelloides delicatulus
1458,Spratelloides gracilis
1459,Spratelloides lewisi
1460,Spratelloides robustus
1558,Spratellomorpha bianalis
1465,Sprattus antipodum
1466,Sprattus fuegensis
1467,Sprattus muelleri
1468,Sprattus novaehollandiae
1357,Sprattus sprattus
60604,Springeratus caledonicus
59527,Springeratus polyporatus
23568,Springeratus xanthosoma
51848,Springeria folirostris
51851,Springeria longirostris
47087,Springerichthys bapturus
47088,Springerichthys kulbickii
54974,Squalidus argentatus
55938,Squalidus atromaculatus
63250,Squalidus banarescui
47354,Squalidus chankaensis
22920,Squalidus gracilis
61871,Squalidus homozonus
17300,Squalidus iijimae
55941,Squalidus intermedius
22921,Squalidus japonicus
66102,Squalidus mantschuricus
54970,Squalidus minor
59808,Squalidus multimaculatus
55939,Squalidus nitens
54972,Squalidus wolterstorffi
48878,Squaliforma annae
48885,Squaliforma biseriata
25737,Squaliforma emarginata
48909,Squaliforma gomesi
48914,Squaliforma horrida
48947,Squaliforma phrixosoma
48955,Squaliforma scopularia
48180,Squaliforma squalina
48962,Squaliforma tenuicauda
48184,Squaliforma tenuis
49890,Squaliforma villarsi
49891,Squaliforma virescens
10387,Squaliobarbus curriculus
27208,Squaliolus aliae
705,Squaliolus laticaudus
67082,Squalius adanaensis
65249,Squalius agdamicus
8415,Squalius alburnoides
65247,Squalius albus
63672,Squalius anatolicus
47815,Squalius aphipsi
55446,Squalius aradensis
66140,Squalius aristotelis
67448,Squalius berak
66142,Squalius cappadocicus
66141,Squalius carinus
9811,Squalius carolitertii
64533,Squalius castellanus
66472,Squalius cephaloides
4482,Squalius cephalus
63478,Squalius cii
67421,Squalius fellowesii
9808,Squalius ghigii
26623,Squalius illyricus
65612,Squalius janae
26270,Squalius keadicus
67038,Squalius kosswigi
65213,Squalius kottelati
64211,Squalius laietanus
27510,Squalius lepidus
25986,Squalius lucumonis
63612,Squalius malacitanus
48336,Squalius microlepis
65132,Squalius moreoticus
66119,Squalius orientalis
62761,Squalius orpheus
65133,Squalius pamvoticus
63605,Squalius peloponensis
65750,Squalius platyceps
63597,Squalius prespensis
67422,Squalius pursakensis
23607,Squalius pyrenaicus
66143,Squalius recurvirostris
67083,Squalius seyhanensis
52626,Squalius spurius
22838,Squalius squaliusculus
65134,Squalius squalus
26624,Squalius svallize
65318,Squalius tenellus
55445,Squalius torgalensis
65216,Squalius turcicus
55294,Squalius ulanus
63613,Squalius valentinus
65248,Squalius vardarensis
48338,Squalius zrmanjae
17049,Squalogadus modificatus
51621,Squaloliparis dentatus
15762,Squalomugil nasutus
139,Squalus acanthias
67976,Squalus albicaudus
63578,Squalus albifrons
63579,Squalus altipinnis
67981,Squalus bahiensis
68370,Squalus bassi
708,Squalus blainville
63317,Squalus brevirostris
63434,Squalus bucephalus
63582,Squalus chloroculus
68990,Squalus clarkae
63433,Squalus crassispinus
709,Squalus cubensis
63588,Squalus edmundsi
66267,Squalus formosus
63589,Squalus grahami
63659,Squalus griffini
63661,Squalus hemipinnis
710,Squalus japonicus
63813,Squalus lalannei
67977,Squalus lobularis
68371,Squalus mahia
68372,Squalus margaretsmithae
711,Squalus megalops
712,Squalus melanurus
713,Squalus mitsukurii
63581,Squalus montalbani
63590,Squalus nasutus
63580,Squalus notocaudatus
67982,Squalus quasimodo
714,Squalus rancureli
63576,Squalus raoulensis
69172,Squalus shiraii
65869,Squalus suckleyi
59414,Squamicreedia obtusa
725,Squatina aculeata
726,Squatina africana
63677,Squatina albipunctata
727,Squatina argentina
55066,Squatina armata
728,Squatina australis
65908,Squatina caillieti
729,Squatina californica
68069,Squatina david
731,Squatina dumeril
732,Squatina formosa
53932,Squatina guggenheim
63662,Squatina heteroptera
733,Squatina japonica
63720,Squatina legnota
63667,Squatina mexicana
734,Squatina nebulosa
53931,Squatina occulta
735,Squatina oculata
63721,Squatina pseudocellata
62087,Squatina punctata
736,Squatina squatina
737,Squatina tergocellata
738,Squatina tergocellatoides
68861,Squatina varii
56472,Stalix davidsheni
59040,Stalix dicra
59039,Stalix eremia
59032,Stalix flavida
23505,Stalix histrio
59034,Stalix immaculata
59027,Stalix moenensis
46430,Stalix omanensis
59029,Stalix sheni
59064,Stalix toyoshio
59031,Stalix versluysi
6061,Stanulus seychellensis
12642,Stanulus talboti
16468,Starksia atlantica
48256,Starksia brasiliensis
54360,Starksia cremnobates
48257,Starksia culebrae
47272,Starksia elongata
27685,Starksia fasciata
46693,Starksia fulva
46695,Starksia galapagensis
54361,Starksia grammilaga
65914,Starksia greenfieldi
62530,Starksia guadalupae
47273,Starksia guttata
23736,Starksia hassi
54362,Starksia hoesei
65915,Starksia langi
16466,Starksia lepicoelia
54363,Starksia lepidogaster
61473,Starksia leucovitta
61474,Starksia melasma
61475,Starksia multilepis
16467,Starksia nanodes
47271,Starksia occidentalis
3750,Starksia ocellata
46697,Starksia posthon
61476,Starksia rava
65913,Starksia robertsoni
65909,Starksia sangreyae
61477,Starksia sella
27236,Starksia sluiteri
61479,Starksia smithvanizi
46699,Starksia spinipenis
69045,Starksia splendens
65910,Starksia springeri
3751,Starksia starcki
48258,Starksia variabilis
65911,Starksia weigti
65912,Starksia williamsi
57927,Starksia y-lineata
47397,Stathmonotus culebrai
16458,Stathmonotus gymnodermis
3752,Stathmonotus hemphillii
54350,Stathmonotus lugubris
46788,Stathmonotus sinuscalifornici
3753,Stathmonotus stahli
66056,Stathmonotus tekla
53644,Stauroglanis gouldingi
59985,Steatocranus bleheri
8864,Steatocranus casuarius
8865,Steatocranus gibbiceps
8866,Steatocranus glaber
8868,Steatocranus mpozoensis
8869,Steatocranus rouxi
8871,Steatocranus tinanti
8872,Steatocranus ubanguiensis
48119,Steatogenys duidae
12223,Steatogenys elegans
62263,Steatogenys ocellatus
61091,Steeneichthys nativitatus
14985,Steeneichthys plesiopsus
12509,Stegastes acapulcoensis
12416,Stegastes adustus
4340,Stegastes albifasciatus
4343,Stegastes altus
4344,Stegastes apicalis
12510,Stegastes arcifrons
4345,Stegastes aureus
12511,Stegastes baldwini
14285,Stegastes beebei
3649,Stegastes diencaeus
4346,Stegastes emeryi
4347,Stegastes fasciolatus
12512,Stegastes flavilatus
3650,Stegastes fuscus
4348,Stegastes gascoynei
12513,Stegastes imbricatus
4349,Stegastes insularis
12514,Stegastes leucorus
3651,Stegastes leucostictus
4350,Stegastes limbatus
58951,Stegastes lividus
61076,Stegastes lubbocki
4352,Stegastes nigricans
4353,Stegastes obreptus
12515,Stegastes otophorus
3652,Stegastes partitus
4354,Stegastes pelicieri
12417,Stegastes pictus
3653,Stegastes planifrons
4351,Stegastes punctatus
12516,Stegastes rectifraenum
12517,Stegastes redemptus
12518,Stegastes rocasensis
12519,Stegastes sanctaehelenae
12520,Stegastes sanctipauli
61077,Stegastes uenfi
3654,Stegastes variabilis
67997,Stegastes xanthurus
48759,Stegophilus insidiosus
48762,Stegophilus panzeri
48765,Stegophilus septentrionalis
52940,Stegostenopos cryptogenes
5374,Stegostoma fasciatum
1829,Steindachneria argentea
48549,Steindachneridion amblyurum
48550,Steindachneridion doceanum
62703,Steindachneridion melanodermatum
48552,Steindachneridion parahybae
63116,Steindachneridion punctatum
48553,Steindachneridion scriptum
53119,Steindachnerina amazonica
23283,Steindachnerina argentea
53121,Steindachnerina atratoensis
23441,Steindachnerina bimaculata
51882,Steindachnerina binotata
51884,Steindachnerina biornata
53118,Steindachnerina brevipinna
51881,Steindachnerina conspersa
58195,Steindachnerina corumbae
53114,Steindachnerina dobula
53116,Steindachnerina elegans
52501,Steindachnerina fasciata
52648,Steindachnerina gracilis
51885,Steindachnerina guentheri
51886,Steindachnerina hypostoma
52540,Steindachnerina insculpta
51883,Steindachnerina leucisca
64884,Steindachnerina notograptos
53123,Steindachnerina notonota
52649,Steindachnerina planiventris
53127,Steindachnerina pupula
52650,Steindachnerina quasimodoi
66396,Steindachnerina seriata
27829,Steindachnerina varii
51872,Stelgistrum beringianum
61287,Stelgistrum concinnum
23914,Stelgistrum stejnegeri
4172,Stellerina xyosterna
59494,Stellifer brasiliensis
14666,Stellifer chaoi
14077,Stellifer chrysoleuca
7332,Stellifer colonensis
52894,Stellifer ephelis
14079,Stellifer ericymba
14083,Stellifer fuerthii
1192,Stellifer griseus
14084,Stellifer illecebrosus
1193,Stellifer lanceolatus
14669,Stellifer magoi
14085,Stellifer mancorensis
14086,Stellifer melanocheir
1194,Stellifer microps
14087,Stellifer minor
14677,Stellifer naso
14088,Stellifer oscitans
14089,Stellifer pizarroensis
1196,Stellifer rastrifer
14681,Stellifer stellifer
14682,Stellifer venezuelae
61340,Stellifer walkeri
61339,Stellifer wintersteenorum
14090,Stellifer zestocarus
7478,Stemonidium hypomelas
58763,Stemonosudis bullisi
58875,Stemonosudis distans
10272,Stemonosudis elegans
63603,Stemonosudis elongata
16594,Stemonosudis gracilis
16595,Stemonosudis intermedia
16727,Stemonosudis macrura
58876,Stemonosudis miscella
49273,Stemonosudis molesta
10432,Stemonosudis rothschildi
16597,Stemonosudis siliquiventer
7303,Stenatherina panatela
2737,Stenobrachius leucopsarus
17406,Stenobrachius nannochir
2692,Stenodus leucichthys
66490,Stenodus nelma
58657,Stenogobius alleni
26585,Stenogobius beauforti
25111,Stenogobius blokzeyli
58611,Stenogobius caudimaculosus
58613,Stenogobius fehlmanni
9997,Stenogobius genivittatus
9998,Stenogobius gymnopomus
56268,Stenogobius hawaiiensis
58614,Stenogobius hoesei
25113,Stenogobius ingeri
64552,Stenogobius keletaona
9999,Stenogobius kenyae
27575,Stenogobius kyphosus
26586,Stenogobius lachneri
25246,Stenogobius laterisquamatus
58606,Stenogobius macropterus
58641,Stenogobius marinus
58610,Stenogobius marqueti
58095,Stenogobius mekongensis
25114,Stenogobius ophthalmoporus
58653,Stenogobius polyzona
58607,Stenogobius psilosinionus
58656,Stenogobius randalli
58612,Stenogobius squamosus
64167,Stenogobius watsoni
60781,Stenogobius yateiensis
58652,Stenogobius zurstrasseni
49665,Stenolebias bellus
49666,Stenolebias damascenoi
65948,Stenolicmus ix
58371,Stenolicmus sarmientoi
67746,Stenorynchoacrum xijiangensis
1234,Stenotomus caprinus
452,Stenotomus chrysops
54055,Stephanoberyx monae
7843,Stephanolepis aurata
531,Stephanolepis cirrhifer
14343,Stephanolepis diaspros
4281,Stephanolepis hispida
1195,Stephanolepis setifer
23382,Stereolepis doederleini
3310,Stereolepis gigas
67010,Sternarchella calhamazon
48030,Sternarchella curvioperculata
47921,Sternarchella orthos
48027,Sternarchella schotti
48028,Sternarchella sima
48029,Sternarchella terminalis
63900,Sternarchogiton labiatus
48026,Sternarchogiton nattereri
48031,Sternarchogiton porcinum
63901,Sternarchogiton preto
65365,Sternarchogiton zuanoni
27836,Sternarchorhamphus muelleri
65473,Sternarchorhynchus axelrodi
57650,Sternarchorhynchus britskii
62720,Sternarchorhynchus caboclo
65474,Sternarchorhynchus chaoi
65487,Sternarchorhynchus cramptoni
62842,Sternarchorhynchus curumim
48069,Sternarchorhynchus curvirostris
65488,Sternarchorhynchus freemani
65489,Sternarchorhynchus galibi
62717,Sternarchorhynchus gnomus
65490,Sternarchorhynchus goeldii
65500,Sternarchorhynchus hagedornae
65501,Sternarchorhynchus higuchii
65503,Sternarchorhynchus inpai
65504,Sternarchorhynchus jaimei
65505,Sternarchorhynchus kokraimoro
65507,Sternarchorhynchus mareikeae
65508,Sternarchorhynchus marreroi
65509,Sternarchorhynchus mendesi
57651,Sternarchorhynchus mesensis
65510,Sternarchorhynchus montanus
48067,Sternarchorhynchus mormyrus
28042,Sternarchorhynchus oxyrhynchus
65511,Sternarchorhynchus retzeri
47945,Sternarchorhynchus roseni
65516,Sternarchorhynchus schwassmanni
62719,Sternarchorhynchus severii
65517,Sternarchorhynchus starksi
65518,Sternarchorhynchus stewarti
65519,Sternarchorhynchus taphorni
65521,Sternarchorhynchus villasboasi
65520,Sternarchorhynchus yepezi
7389,Sternoptyx diaphana
16716,Sternoptyx obscura
10166,Sternoptyx pseudobscura
6969,Sternoptyx pseudodiaphana
48002,Sternopygus aequilabiatus
48006,Sternopygus arenatus
47903,Sternopygus astrabes
62033,Sternopygus branco
58262,Sternopygus castroi
12224,Sternopygus macrurus
61824,Sternopygus obtusirostris
48004,Sternopygus pejeraton
53000,Sternopygus xingu
53368,Stethaprion crenatum
51197,Stethaprion erythrops
8025,Stethojulis albovittata
7828,Stethojulis balteata
5640,Stethojulis bandanensis
6633,Stethojulis interrupta
12783,Stethojulis maculata
57372,Stethojulis marquesensis
57373,Stethojulis notialis
5641,Stethojulis strigiventer
57374,Stethojulis terina
6622,Stethojulis trilineata
55194,Stethopristes eos
59081,Sthenopus mollis
23791,Stichaeopsis epallax
23792,Stichaeopsis nana
50416,Stichaeopsis nevelskoi
51672,Stichaeus fuscus
23789,Stichaeus grigorjewi
23790,Stichaeus nozawae
50415,Stichaeus ochriamkini
58894,Stichaeus pulcherrimus
3795,Stichaeus punctatus
52482,Sticharium clarkae
52478,Sticharium dorsale
53454,Stichonodon insignis
53797,Stictorhinus potamius
66293,Stigmatochromis macrorhynchos
66294,Stigmatochromis melanchros
2210,Stigmatochromis modestus
2211,Stigmatochromis pholidophorus
2208,Stigmatochromis pleurospilus
2209,Stigmatochromis woodi
25115,Stigmatogobius borneensis
62708,Stigmatogobius elegans
25249,Stigmatogobius minima
25118,Stigmatogobius pleurostigma
25119,Stigmatogobius sadanundio
25117,Stigmatogobius sella
62709,Stigmatogobius signifer
46205,Stigmatopora argus
69299,Stigmatopora harastii
46206,Stigmatopora macropterygia
63989,Stigmatopora narinosa
46207,Stigmatopora nigra
46208,Stipecampus cristatus
66598,Stiphodon alcedo
46035,Stiphodon allen
68869,Stiphodon annieae
59332,Stiphodon astilbos
46036,Stiphodon atratus
51779,Stiphodon atropurpureus
68421,Stiphodon aureofuscus
63356,Stiphodon aureorostrum
46037,Stiphodon birdsong
23271,Stiphodon caeruleus
63733,Stiphodon carisa
48899,Stiphodon discotorquatus
22507,Stiphodon elegans
54570,Stiphodon hydoreibatus
51780,Stiphodon imperiorientis
60297,Stiphodon julieni
63593,Stiphodon kalfatak
46038,Stiphodon larson
67139,Stiphodon maculidorsalis
59350,Stiphodon martenstyni
65166,Stiphodon mele
61739,Stiphodon multisquamus
67615,Stiphodon niraikanaiensis
65395,Stiphodon oatea
27467,Stiphodon ornatus
68081,Stiphodon palawanensis
60083,Stiphodon pelewensis
51781,Stiphodon percnopterygionus
48999,Stiphodon pulchellus
63594,Stiphodon rubromaculatus
46039,Stiphodon rutilaureus
62673,Stiphodon sapphirinus
26587,Stiphodon semoni
47496,Stiphodon surrufus
48995,Stiphodon tuivi
54596,Stiphodon weberi
54597,Stiphodon zebrinus
23924,Stlengis distoechus
23925,Stlengis misakia
23923,Stlengis osensis
22530,Stokellia anisodon
560,Stolephorus advenus
561,Stolephorus andhraensis
562,Stolephorus apiensis
69116,Stolephorus babarani
563,Stolephorus baganensis
1690,Stolephorus brachycephalus
564,Stolephorus carpentariae
565,Stolephorus chinensis
566,Stolephorus commersonnii
567,Stolephorus dubiosus
568,Stolephorus holodon
569,Stolephorus indicus
571,Stolephorus insularis
573,Stolephorus multibranchus
574,Stolephorus nelsoni
575,Stolephorus pacificus
576,Stolephorus ronquilloi
60701,Stolephorus shantungensis
65324,Stolephorus teguhi
577,Stolephorus tri
578,Stolephorus waitei
69434,Stolephorus zephyrus
1549,Stolothrissa tanganicae
6329,Stomatepia mariae
6330,Stomatepia mongo
6331,Stomatepia pindu
11038,Stomatorhinus ater
11039,Stomatorhinus corneti
11040,Stomatorhinus fuliginosus
11041,Stomatorhinus humilior
62147,Stomatorhinus ivindoensis
11042,Stomatorhinus kununguensis
11043,Stomatorhinus microps
11044,Stomatorhinus patrizii
11045,Stomatorhinus polli
11046,Stomatorhinus polylepis
11047,Stomatorhinus puncticulatus
11048,Stomatorhinus schoutedeni
11049,Stomatorhinus walkeri
10167,Stomias affinis
5155,Stomias atriventer
1806,Stomias boa
11717,Stomias brevibarbatus
55051,Stomias colubrinus
55049,Stomias danae
1358,Stomias ferox
6972,Stomias gracilis
11718,Stomias lampropeltis
11719,Stomias longibarbatus
10261,Stomias nebulosus
4308,Stonogobiops dracula
59348,Stonogobiops larsonae
4309,Stonogobiops medon
4312,Stonogobiops nematodes
27810,Stonogobiops pentafasciatus
4311,Stonogobiops xanthorhinicus
58585,Stonogobiops yasha
50494,Storrsia olsoni
1530,Strangomera bentincki
12141,Striuntius lineatus
12930,Stromateus brasiliensis
1198,Stromateus fiatola
26365,Stromateus stellatus
23039,Strongylura anastomella
3162,Strongylura exilis
53809,Strongylura fluviatilis
53810,Strongylura forsythia
53812,Strongylura hubbsi
8121,Strongylura incisa
8817,Strongylura krefftii
1315,Strongylura leiura
974,Strongylura marina
3163,Strongylura notata
13553,Strongylura scapularis
9023,Strongylura senegalensis
1316,Strongylura strongylura
975,Strongylura timucu
14497,Strongylura urvillii
58586,Strophidon dorsalis
8595,Strophidon sathete
50520,Sturisoma barbatum
50521,Sturisoma brevirostre
53558,Sturisoma caquetae
50526,Sturisoma guentheri
50528,Sturisoma lyra
48318,Sturisoma monopelte
50529,Sturisoma nigrirostrum
50532,Sturisoma robustum
50533,Sturisoma rostratum
50534,Sturisoma tenuirostre
50519,Sturisomatichthys aureum
50516,Sturisomatichthys citurensis
50524,Sturisomatichthys dariense
49337,Sturisomatichthys festivum
50525,Sturisomatichthys frenatum
61513,Sturisomatichthys kneri
50517,Sturisomatichthys leightoni
50531,Sturisomatichthys panamense
50518,Sturisomatichthys tamanae
12400,Stygichthys typhlops
3127,Stygnobrotula latebricola
3268,Stylephorus chordatus
6151,Stypodon signifer
13182,Styracura pacifica
1249,Styracura schmardae
67920,Suculentophichthus nasus
7403,Sudis atrox
2047,Sudis hyalina
59923,Sueviota aprica
59924,Sueviota atrinasa
68072,Sueviota bryozophila
25538,Sueviota lachneri
59349,Sueviota larsonae
69070,Sueviota minersorum
68188,Sueviota pyrios
68352,Sueviota tubicola
4412,Suezichthys arquatus
4406,Suezichthys aylingi
59630,Suezichthys bifurcatus
4409,Suezichthys caudavittatus
4411,Suezichthys cyanolaemus
56981,Suezichthys devisi
4407,Suezichthys gracilis
4410,Suezichthys notatus
58373,Suezichthys ornatus
67040,Suezichthys rosenblatti
4413,Suezichthys russelli
4408,Suezichthys soelae
25419,Sufflamen albicaudatum
6029,Sufflamen bursa
5842,Sufflamen chrysopterum
1312,Sufflamen fraenatum
13533,Sufflamen verres
10195,Sufflogobius bibarbatus
52820,Suggrundus cooperi
10336,Suggrundus macracanthus
12993,Suggrundus meerdervoortii
12901,Sunagocia arenicola
15241,Sunagocia carbunculus
69084,Sunagocia omanensis
12903,Sunagocia otaitensis
64194,Sunagocia sainsburyi
66349,Sundadanio atomus
10349,Sundadanio axelrodi
66353,Sundadanio echinus
66350,Sundadanio gargula
66351,Sundadanio goblinus
66355,Sundadanio margarition
66354,Sundadanio retiarius
66352,Sundadanio rubellus
27949,Sundasalanx malleti
27955,Sundasalanx megalops
58056,Sundasalanx mekongensis
27954,Sundasalanx mesops
23397,Sundasalanx microps
27956,Sundasalanx platyrhynchus
26775,Sundasalanx praecox
68180,Sundolyra latebrosa
55765,Sundoreonectes obesus
56161,Sundoreonectes sabanus
23698,Suruga fundicola
761,Sutorectus tentaculatus
49436,Suttonia lineata
49437,Suttonia suttoni
27734,Svetovidovia lucullus
24641,Syacium guineense
4231,Syacium gunteri
13972,Syacium latifrons
13974,Syacium longidorsale
13977,Syacium maculiferum
4232,Syacium micrurum
13978,Syacium ovale
4233,Syacium papillosum
16720,Symbolophorus barnardi
7298,Symbolophorus boops
5351,Symbolophorus californiensis
4468,Symbolophorus evermanni
16724,Symbolophorus kreffti
62089,Symbolophorus reversus
16726,Symbolophorus rufinus
1737,Symbolophorus veranyi
9186,Symphodus bailloni
57256,Symphodus caeruleus
1791,Symphodus cinereus
54573,Symphodus doderleini
4578,Symphodus mediterraneus
59,Symphodus melops
1792,Symphodus ocellatus
1709,Symphodus roissali
4580,Symphodus rostratus
1708,Symphodus tinca
22498,Symphodus trutta
214,Symphorichthys spilurus
215,Symphorus nematophorus
4261,Symphurus arawak
13632,Symphurus atramentatus
4262,Symphurus atricauda
59529,Symphurus australis
61637,Symphurus bathyspilus
47250,Symphurus billykrietei
13636,Symphurus callopterus
24610,Symphurus caribbeanus
13637,Symphurus chabanaudi
4263,Symphurus civitatum
13640,Symphurus diabolicus
1018,Symphurus diomedeanus
24626,Symphurus elongatus
13643,Symphurus fasciolaris
61502,Symphurus fuscus
24260,Symphurus gilesii
47489,Symphurus ginsburgi
13644,Symphurus gorgonae
59528,Symphurus hondoensis
57291,Symphurus insularis
47630,Symphurus jenynsi
47514,Symphurus kyaropterygium
13645,Symphurus leeorum
68264,Symphurus leucochilus
8870,Symphurus ligulatus
57296,Symphurus lubbocki
58960,Symphurus luzonensis
61503,Symphurus macrophthalmus
66306,Symphurus maculopinnis
59537,Symphurus maldivensis
47499,Symphurus marginatus
17371,Symphurus marmoratus
65217,Symphurus megasomus
13646,Symphurus melanurus
13647,Symphurus melasmatotheca
13648,Symphurus microlepis
47916,Symphurus microrhynchus
4264,Symphurus minor
63020,Symphurus monostigmus
65070,Symphurus multimaculatus
4265,Symphurus nebulosus
1768,Symphurus nigrescens
8873,Symphurus normani
56093,Symphurus novemfasciatus
63846,Symphurus ocellaris
7687,Symphurus ocellatus
24607,Symphurus oculellus
13649,Symphurus oligomerus
16432,Symphurus ommaspilus
24248,Symphurus orientalis
4266,Symphurus parvus
4267,Symphurus pelicanus
4268,Symphurus piger
1019,Symphurus plagiusa
7532,Symphurus plagusia
13650,Symphurus prolatinaris
4269,Symphurus pusillus
24369,Symphurus regani
57292,Symphurus reticulatus
16431,Symphurus rhytisma
58961,Symphurus schultzi
23886,Symphurus septemstriatus
47251,Symphurus stigmosus
7688,Symphurus strictus
24603,Symphurus tessellatus
64628,Symphurus thermophilus
47510,Symphurus trewavasae
24405,Symphurus trifasciatus
58962,Symphurus undatus
13651,Symphurus undecimplerus
4270,Symphurus urospilus
59536,Symphurus vanmelleae
8922,Symphurus variegatus
13654,Symphurus varius
13655,Symphurus williamsi
24746,Symphurus woodmasoni
60290,Symphysanodon andersoni
7542,Symphysanodon berryi
64089,Symphysanodon disii
13008,Symphysanodon katayamai
10468,Symphysanodon maunaloae
62186,Symphysanodon mona
52880,Symphysanodon octoactinus
62187,Symphysanodon parini
65529,Symphysanodon pitondelafournaisei
62188,Symphysanodon rhax
10580,Symphysanodon typus
66201,Symphysanodon xanthopterygion
11185,Symphysodon aequifasciatus
11186,Symphysodon discus
66611,Symphysodon tarzoo
65256,Sympterichthys moultoni
24718,Sympterichthys politus
24720,Sympterichthys unipennis
54032,Sympterygia acuta
54031,Sympterygia bonapartii
54034,Sympterygia brevicaudata
51635,Sympterygia lima
3311,Synagrops bellus
357,Synagrops japonicus
27445,Synanceia alula
6389,Synanceia horrida
12085,Synanceia nana
61246,Synanceia platyrhynchus
69496,Synanceia quinque
5825,Synanceia verrucosa
7476,Synaphobranchus affinis
22585,Synaphobranchus brevidorsalis
63906,Synaphobranchus calvus
61207,Synaphobranchus dolichorhynchus
9104,Synaphobranchus kaupii
54273,Synaphobranchus oregoni
51381,Synaptolaemus cingulatus
53293,Synaptolaemus latofasciatus
25291,Synaptura albomaculata
8853,Synaptura cadenati
14395,Synaptura commersonnii
7929,Synaptura marginata
17368,Synaptura megalepidoura
22788,Synaptura salinarum
1763,Synapturichthys kleinii
62651,Synbranchus lampreia
51374,Synbranchus madeirae
5319,Synbranchus marmoratus
10608,Synchiropus altivelis
50098,Synchiropus atrilabiatus
60087,Synchiropus australis
27547,Synchiropus bartelsi
17472,Synchiropus circularis
60557,Synchiropus claudiae
50546,Synchiropus corallinus
59287,Synchiropus delandi
54437,Synchiropus goodenbeani
60541,Synchiropus grandoculis
59300,Synchiropus grinnelli
60542,Synchiropus hawaiiensis
59601,Synchiropus kanmuensis
59478,Synchiropus kinmeiensis
24212,Synchiropus kiyoae
17475,Synchiropus laddi
59288,Synchiropus lateralis
58300,Synchiropus lineolatus
8001,Synchiropus marmoratus
25700,Synchiropus minutulus
10763,Synchiropus monacanthus
12643,Synchiropus morrisoni
27030,Synchiropus moyeri
60085,Synchiropus novaecaledoniae
61609,Synchiropus orientalis
60543,Synchiropus orstom
1703,Synchiropus phaeton
12740,Synchiropus picturatus
17031,Synchiropus postulus
8132,Synchiropus rameus
55261,Synchiropus randalli
60545,Synchiropus richeri
59479,Synchiropus rosulentus
59299,Synchiropus rubrovinctus
25699,Synchiropus sechellensis
60546,Synchiropus signipinnis
